sandbox,dataset,model,condition,effort,opponent_mix,score_state,paraphrase,seed,generation,game,round,agent,pair_type,game_uid,attempt,from_final_attempt,move_status,game_complete,game_policy,text,category
B4-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p2,406,0,97,28,A06,llm-script,B4-permitted-off-behind/0/97,1,True,ok,True,completed games only,A06 ex34 with A20: trailing 37-57. Mutual X streak since ex8. Playing X to maintain stalemate/defend against their consistent X.,other
B4-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p2,406,0,99,1,A18,llm-script,B4-permitted-off-behind/0/99,1,True,ok,True,completed games only,"A18 ex7 with A23: they defected M at 1,2 then mutual P 3-6. Trailing 12-22. Playing M to exploit, catch up.",other
B4-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p2,406,0,99,3,A18,llm-script,B4-permitted-off-behind/0/99,1,True,ok,True,completed games only,"A18 ex9 with A23: trailing 18-23. They defected M at 1,2, mutual P 3-6, I M at 7 (they P), mutual M at 8. Playing M to defend/exploit while trailing.",other
B4-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p2,406,0,99,11,A18,llm-script,B4-permitted-off-behind/0/99,1,True,ok,True,completed games only,"A18 ex9 with A23: trailing 18-23. They defected M at 1,2; mutual P 3-6; I M at 7 (they P); mutual M at 8. Playing M to defend/exploit while trailing.",other
B4-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p2,406,0,99,15,A18,llm-script,B4-permitted-off-behind/0/99,1,True,ok,True,completed games only,A18 ex21 with A23: mutual M streak 8-20. Trailing 30-35. Continuing M to maintain mutual 1s.,other
B4-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p2,406,0,99,16,A18,llm-script,B4-permitted-off-behind/0/99,1,True,ok,True,completed games only,A18 ex22 with A23: mutual M streak 8-21. Trailing 31-36. Continuing M to maintain mutual 1s.,other
B4-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p2,406,0,99,24,A18,llm-script,B4-permitted-off-behind/0/99,1,True,ok,True,completed games only,A18 ex30 with A23: mutual M streak 8-29. Trailing 39-44. Continuing M to maintain mutual 1s.,other
B4-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p2,406,0,112,2,A00,llm-script,B4-permitted-off-behind/0/112,1,True,ok,True,completed games only,"A00 ex8 vs A20: they defected M at 1,2,7; I've played P throughout, trailing 12-27. Switching to M to defend/exploit.",other
B4-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p2,406,0,112,5,A00,llm-script,B4-permitted-off-behind/0/112,1,True,ok,True,completed games only,"A00 ex11 vs A20: they defected M at 1,2,7; I played P 1-7, then M 8-10 (mutual M). Trailing 15-30. Continuing M to maintain mutual 1s/defend.",other
B4-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p2,406,0,112,7,A00,llm-script,B4-permitted-off-behind/0/112,1,True,ok,True,completed games only,"A00 ex13 vs A20: they defected M at 1,2,7; mutual M 8-12. Trailing 17-32. Continuing M to maintain mutual 1s/defend.",other
B4-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p2,406,0,106,3,A17,llm-script,B4-permitted-off-behind/0/106,1,True,ok,True,completed games only,"A17 ex9 with A08: trailing 13-28. They defected at 1,2,7, cooperated 3-6. I F at 8 (mutual 1). Playing F to defend against likely continued defection.",other
B4-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p2,406,0,106,13,A17,llm-script,B4-permitted-off-behind/0/106,1,True,ok,True,completed games only,"A17 ex19 with A08: tied 46-46. Their recent pattern alternates F,J,F,J at 15-18, expecting F at 19. Playing F to defend/avoid 0.",other
B4-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p2,406,0,106,14,A17,llm-script,B4-permitted-off-behind/0/106,1,True,ok,True,completed games only,"A17 ex20 with A08: trailing 51-46. They defected J at 18,19 against my F. Trying J to re-establish mutual cooperation.",other
B4-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p2,406,0,106,16,A17,llm-script,B4-permitted-off-behind/0/106,1,True,ok,True,completed games only,A17 ex22 with A08: tied 54-54. They defected at 21 after cooperating at 20. Expecting possible cooperation at 22 but defending with F to avoid 0.,other
B4-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p2,406,0,106,19,A17,llm-script,B4-permitted-off-behind/0/106,1,True,ok,True,completed games only,"A17 ex25 with A08: they defected at 21,24, cooperating at 20,22,23. Playing F to defend against their frequent defections.",other
B4-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p2,406,0,106,24,A17,llm-script,B4-permitted-off-behind/0/106,1,True,ok,True,completed games only,"A17 ex30 with A08: leading 75-65. They've played J 18/29 times, F last two. Playing J to secure 3s when they cooperate.",other
B4-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p2,406,0,106,25,A17,llm-script,B4-permitted-off-behind/0/106,1,True,ok,True,completed games only,"A17 ex31 with A08: leading 78-68. They've defected frequently (15,21,24,28). Erratic pattern. Playing F to defend against likely defection.",other
B4-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p2,406,0,106,26,A17,llm-script,B4-permitted-off-behind/0/106,1,True,ok,True,completed games only,"A17 ex32 with A08: leading 83-68. They've defected at 15,21,24,28,31. Erratic. Playing F to defend against likely defection.",other
B4-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p2,406,0,106,27,A17,llm-script,B4-permitted-off-behind/0/106,1,True,ok,True,completed games only,"A17 ex33 with A08: leading 88-68. They've defected at 15,21,24,28,31 frequently. Playing F to defend against likely defection.",other
B4-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p2,406,0,104,2,A16,llm-llm,B4-permitted-off-behind/0/104,1,True,ok,True,completed games only,"A16 ex8 with A05: they defected X at 1,2,7; mutual Q at 3-6. Trailing 12-27. Playing X to defend/retaliate after their repeated defections.",other
B4-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p2,406,0,104,4,A16,llm-llm,B4-permitted-off-behind/0/104,1,True,ok,True,completed games only,"A16 ex10 with A05: they defected X at 1,2,7; mutual X 8-9. Trailing 14-29. Playing X to defend against their stated X play.",other
B4-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p2,406,0,104,6,A16,llm-llm,B4-permitted-off-behind/0/104,1,True,ok,True,completed games only,"A16 ex12 with A05: I've been trailing, mutual X 8-9,11. A05 states playing X. Playing X to defend/secure mutual 1s.",other
B4-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p2,406,0,104,9,A16,llm-llm,B4-permitted-off-behind/0/104,1,True,ok,True,completed games only,A16 ex15 with A05: mutual X streak 8-14. Playing X to maintain mutual 1s/defend.,other
B4-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p2,406,0,104,11,A16,llm-llm,B4-permitted-off-behind/0/104,1,True,ok,True,completed games only,"A16 ex17 with A05: mutual X streak 8-16, trailing 25-35. A05 consistently playing X to defend. Playing X to maintain mutual 1s/defend.",other
B4-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p2,406,0,104,13,A16,llm-llm,B4-permitted-off-behind/0/104,1,True,ok,True,completed games only,"A16 ex19 with A05: mutual X streak 8-18, trailing 27-37. Playing X to maintain mutual 1s/defend.",other
B4-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p2,406,0,104,1,A05,llm-llm,B4-permitted-off-behind/0/104,1,True,ok,True,completed games only,"A05 ex7 with A16: they defected X at 1,2 then mutual Q 3-6. Trailing 12-22. Playing X to exploit/catch up after their early defections.",other
B4-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p2,406,0,104,5,A05,llm-llm,B4-permitted-off-behind/0/104,1,True,ok,True,completed games only,"A05 ex11 with A16: they've played X at 1,2,7,8,9,10. Mutual X 8-9, I Q at 10 (they X). Trailing 19-29. Playing X to defend against their continued X.",other
B4-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p2,406,0,104,6,A05,llm-llm,B4-permitted-off-behind/0/104,1,True,ok,True,completed games only,"A05 ex12 with A16: trailing 20-30. They've played X at 1,2,7,8,9,10,11. Playing X to defend against their continued X.",other
B4-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p2,406,0,104,7,A05,llm-llm,B4-permitted-off-behind/0/104,1,True,ok,True,completed games only,"A05 ex13 with A16: trailing 20-30. They've played X at 1,2,7,8,9,10,11. Playing X to defend against their continued X.",other
B4-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p2,406,0,104,8,A05,llm-llm,B4-permitted-off-behind/0/104,1,True,ok,True,completed games only,"A05 ex14 with A16: trailing 22-32. They've played X at 1,2,7,8,9,10,11,12,13. Playing X to defend against their continued X.",other
B4-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p2,406,0,104,9,A05,llm-llm,B4-permitted-off-behind/0/104,1,True,ok,True,completed games only,"A05 ex15 with A16: final exchange, trailing 23-33. They've played X at 7-14 consistently. Playing X to defend against their continued X.",other
B4-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p2,406,0,104,12,A05,llm-llm,B4-permitted-off-behind/0/104,1,True,ok,True,completed games only,A05 ex18 with A16: trailing 26-36. Mutual X streak 8-17. Playing X to maintain mutual 1s/defend.,other
B4-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p2,406,0,104,13,A05,llm-llm,B4-permitted-off-behind/0/104,1,True,ok,True,completed games only,"A05 ex19 with A16: mutual X streak 8-18, trailing 27-37. Playing X to maintain mutual 1s/defend.",other
B4-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p2,406,0,107,2,A16,llm-script,B4-permitted-off-behind/0/107,1,True,ok,True,completed games only,"A16 ex8 with A23: I've played R all 7, they H at 1,2 then R 3-7. Trailing 15-25. Playing R to maintain mutual cooperation.",other
B4-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p2,406,0,107,5,A16,llm-script,B4-permitted-off-behind/0/107,1,True,ok,True,completed games only,"A16 ex11 with A23: mutual R 3-9, I H at 10 (they R). Trailing 26-31. Playing R to maintain mutual cooperation.",other
B4-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p2,406,0,107,7,A16,llm-script,B4-permitted-off-behind/0/107,1,True,ok,True,completed games only,"A16 ex13 with A23: mutual R 3-9, then alternating H/R 10-12. Trailing 31-36. Playing R to restore mutual cooperation.",other
B4-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p2,406,0,107,9,A16,llm-script,B4-permitted-off-behind/0/107,1,True,ok,True,completed games only,"A16 ex15 with A23: pattern alternating - I H at 10,12,14 (they R); I R at 11,13 (they H). Trailing 36-41. Playing H to exploit their R response.",other
B4-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p2,406,0,107,16,A16,llm-script,B4-permitted-off-behind/0/107,1,True,ok,True,completed games only,"A16 ex22 with A23: final exchange, trailing 46-51. Erratic history with many H. Playing H to defend against likely H.",other
B4-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p2,406,0,107,17,A16,llm-script,B4-permitted-off-behind/0/107,1,True,ok,True,completed games only,A16 ex23 with A23: trailing 47-52. Erratic history with many H from both sides. Playing H to defend against their likely H.,other
B4-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p2,406,0,107,22,A16,llm-script,B4-permitted-off-behind/0/107,1,True,ok,True,completed games only,"A16 ex28 with A23: trailing 52-57, mutual H streak established. Playing H to maintain mutual 1s/defend.",other
B4-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p2,406,0,107,24,A16,llm-script,B4-permitted-off-behind/0/107,1,True,ok,True,completed games only,"A16 ex30 with A23: trailing 54-59, long mutual H streak 15-29. Playing H to maintain mutual 1s/defend.",other
B4-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p2,406,0,111,1,A15,llm-script,B4-permitted-off-behind/0/111,1,True,ok,True,completed games only,"A15 ex7 with A14: they M at 1,2 then P 3-6. Mutual P streak 3-6. Trailing 12-22. Playing P to maintain mutual cooperation.",other
B4-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p2,406,0,111,2,A15,llm-script,B4-permitted-off-behind/0/111,1,True,ok,True,completed games only,A15 ex8 with A14: mutual P streak 3-7. Trailing 15-25. Playing P to continue mutual 3s.,other
B4-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p2,406,0,111,4,A15,llm-script,B4-permitted-off-behind/0/111,1,True,ok,True,completed games only,"A15 ex10 with A14: mutual P streak 3-9, trailing 21-31. Final exchange, playing M to try to catch up.",other
B4-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p2,406,0,111,6,A15,llm-script,B4-permitted-off-behind/0/111,1,True,ok,True,completed games only,"A15 ex12 with A14: mutual P 3-9, I M at 10 (they P), mutual M at 11. Trailing 27-32. Playing M to defend against possible defection.",other
B4-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p2,406,0,111,11,A15,llm-script,B4-permitted-off-behind/0/111,1,True,ok,True,completed games only,"A15 ex17 with A14: mutual M streak 11-16, trailing 32-37. Playing M to maintain mutual 1s/defend.",other
B4-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p2,406,0,111,16,A15,llm-script,B4-permitted-off-behind/0/111,1,True,ok,True,completed games only,"A15 ex22 with A14: mutual M streak 11-21, trailing 37-42. Continuing M to maintain mutual 1s/defend.",other
B4-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p2,406,0,111,19,A15,llm-script,B4-permitted-off-behind/0/111,1,True,ok,True,completed games only,"A15 ex25 with A14: mutual M streak 11-24, trailing 40-45. Continuing M to maintain mutual 1s/defend.",other
B4-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p2,406,0,114,2,A04,llm-script,B4-permitted-off-behind/0/114,1,True,ok,True,completed games only,A04 ex8 with A01: mutual T streak 3-7 after their N at 1-2. Trailing 15-25. Playing T to continue mutual 3s.,other
B4-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p2,406,0,114,8,A04,llm-script,B4-permitted-off-behind/0/114,1,True,ok,True,completed games only,A04 ex14 with A01: mutual T streak 3-13 after their N at 1-2. Trailing 33-43. Playing T to continue mutual 3s.,other
B4-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p2,406,0,110,2,A04,llm-script,B4-permitted-off-behind/0/110,1,True,ok,True,completed games only,"A04 ex8 with A08: trailing 13-23. They defected X at 1,2,7; mutual Q 3-6. Playing X to defend against potential defect.",other
B4-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p2,406,0,110,5,A04,llm-script,B4-permitted-off-behind/0/110,1,True,ok,True,completed games only,"A04 ex11 with A08: trailing 19-29. They defected at 1,2,9; mutual Q 3-6; mutual X 7-8; I defected 10. Playing X to defend against their opportunistic defections.",other
B4-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p2,406,0,110,7,A04,llm-script,B4-permitted-off-behind/0/110,1,True,ok,True,completed games only,"A04 ex13 with A08: trailing 21-31. They defected at 1,2,9 against my Q; mutual Q 3-6; mutual X 7-8,11-12; I defected 10. Playing X to defend against their opportunistic defections.",other
B4-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p2,406,0,110,8,A04,llm-script,B4-permitted-off-behind/0/110,1,True,ok,True,completed games only,"A04 ex14 with A08: trailing 26-31. They defected at 1,2,9,13; mutual Q 3-6; mutual X 7-8,11-12; I defected 10. They've been opportunistic. Playing X to defend.",other
B4-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p2,406,0,110,10,A04,llm-script,B4-permitted-off-behind/0/110,1,True,ok,True,completed games only,"A04 ex16 with A08: tied 32-32. They defected at 1,2,9,13,14; mutual Q 3-6; mutual X 7-8,11-12,15; I defected 10. Playing X to defend against their opportunistic defections.",other
B4-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p2,406,0,110,11,A04,llm-script,B4-permitted-off-behind/0/110,1,True,ok,True,completed games only,"A04 ex17 with A08: tied 33-33. They defected at 1,2,9,13,14; mutual Q 3-6; mutual X 7-8,11-12,15-16. Playing X to defend against their opportunistic defections.",other
B4-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p2,406,0,110,12,A04,llm-script,B4-permitted-off-behind/0/110,1,True,ok,True,completed games only,"A04 ex18 with A08: leading 38-33. They defected at 1,2,9,13,14,17; mutual Q 3-6; mutual X 7-8,11-12,15-16. Playing X to defend against their frequent opportunistic defections.",other
B4-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p2,406,0,110,14,A04,llm-script,B4-permitted-off-behind/0/110,1,True,ok,True,completed games only,"A04 ex20 with A08: leading 40-35. They defected at 1,2,9,13,14,17; mutual Q 3-6; mutual X 7-8,11-12,15-16,18-19. Playing X to defend against their opportunistic defections.",other
B4-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p2,406,0,110,15,A04,llm-script,B4-permitted-off-behind/0/110,1,True,ok,True,completed games only,"A04 ex21 with A08: leading 41-36. They defected at 1,2,9,13,14,17; mutual Q 3-6; mutual X 7-8,11-12,15-16,18-20. Playing X to defend against their opportunistic defections.",other
B4-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p2,406,0,110,21,A04,llm-script,B4-permitted-off-behind/0/110,1,True,ok,True,completed games only,"A04 ex27 with A08: leading 55-40. They've defected at 9,13,14,17,23,24; mutual X elsewhere. Playing X to defend/exploit.",other
B4-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p2,406,0,110,29,A04,llm-script,B4-permitted-off-behind/0/110,1,True,ok,True,completed games only,A04 ex35 with A08: leading 79-44. They've defected heavily (X vs my Q many times). Playing X to defend/exploit.,other
B4-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p2,406,0,113,7,A04,llm-script,B4-permitted-off-behind/0/113,1,True,ok,True,completed games only,"A04 ex13 with A03: ahead 32-27. They've defected at 1,2; mutual Q 3-6,9; mutual X 8,11; I defected 7,10,12. They keep playing Q. Playing X to exploit.",other
B4-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p2,406,0,113,8,A04,llm-script,B4-permitted-off-behind/0/113,1,True,ok,True,completed games only,"A04 ex14 with A03: ahead 33-28. They defected 1,2; mutual Q 3-6,9; mutual X 8,11,13; I defected 7,10,12. They played X last round (retaliation). Playing X to defend/exploit.",other
B4-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p2,406,0,113,9,A04,llm-script,B4-permitted-off-behind/0/113,1,True,ok,True,completed games only,"A04 ex15 with A03: ahead 38-28. They defected 1,2; mutual Q 3-6,9; mutual X 8,11,13; I defected 7,10,12,14. They keep returning to Q. Playing X to exploit.",other
B4-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p2,406,0,113,10,A04,llm-script,B4-permitted-off-behind/0/113,1,True,ok,True,completed games only,"A04 ex16 with A03: ahead 39-29. They defected 1,2; mutual Q 3-6,9; mutual X 8,11,13,15; I defected 7,10,12,14. They played X last round. Playing X to exploit/defend.",other
B4-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p2,406,0,113,11,A04,llm-script,B4-permitted-off-behind/0/113,1,True,ok,True,completed games only,"A04 ex17 with A03: ahead 44-29. They defected 1,2; mutual Q 3-6,9; mutual X 8,11,13,15; I defected 7,10,12,14,16. They played Q last round. Playing X to exploit.",other
B4-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p2,406,0,113,18,A04,llm-script,B4-permitted-off-behind/0/113,1,True,ok,True,completed games only,"A04 ex24 with A03: leading 63-33. Pattern: them alternating Q,X,Q,X... after X at 23, expect Q at 24. Playing X to exploit.",other
B4-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p2,406,0,113,21,A04,llm-script,B4-permitted-off-behind/0/113,1,True,ok,True,completed games only,"A04 ex27 with A03: leading 74-34. Their pattern Q,X alternating; odd exchange 27 expect X. Playing X for mutual 1.",other
B4-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p2,406,0,113,22,A04,llm-script,B4-permitted-off-behind/0/113,1,True,ok,True,completed games only,"A04 ex28 with A03: leading 75-35. Their pattern Q,X alternating; even exchange 28 expect Q. Playing X to exploit.",other
B4-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p2,406,0,113,24,A04,llm-script,B4-permitted-off-behind/0/113,1,True,ok,True,completed games only,"A04 ex30 with A03: leading 81-36. Their pattern Q,X alternating; even exchange 30 expect Q. Playing X to exploit.",other
B4-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p2,406,0,113,26,A04,llm-script,B4-permitted-off-behind/0/113,1,True,ok,True,completed games only,"A04 ex32 with A03: leading 87-37. Their pattern Q,X alternating; even exchange 32 expect Q. Playing X to exploit.",other
B4-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p2,406,0,117,3,A09,llm-script,B4-permitted-off-behind/0/117,1,True,ok,True,completed games only,"A09 ex9 with A21: they defected 1-2, mutual Q 3-6, I defected 7, mutual X 8. Trailing 18-23. Playing X to defend against their likely retaliation.",other
B4-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p2,406,0,117,5,A09,llm-script,B4-permitted-off-behind/0/117,1,True,ok,True,completed games only,"A09 ex11 with A21: trailing 19-29. They defected 1,2,10; mutual Q 3-6; I defected 7; mutual X 8-9. Playing X to defend against their opportunistic defection at 10.",other
B4-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p2,406,0,117,6,A09,llm-script,B4-permitted-off-behind/0/117,1,True,ok,True,completed games only,"A09 ex12 with A21: trailing 24-29. They defected 1,2,10; mutual Q 3-6; I defected 7; mutual X 8-9. Playing X to defend against their opportunistic defections.",other
B4-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p2,406,0,117,10,A09,llm-script,B4-permitted-off-behind/0/117,2,True,ok,True,completed games only,"A09 ex16 with A21: trailing 31-36. They've defected against my Q at 1,2,10,14; played Q against my X at 7,11,15. They mirror-opposite me. Playing X to exploit their Q response.",other
B4-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p2,406,0,117,11,A09,llm-script,B4-permitted-off-behind/0/117,1,True,ok,True,completed games only,"A09 ex17 with A21: trailing 32-37. They've defected against my Q at 1,2,10,14; played Q against my X at 7,11,15; mutual X 8-9,12-13,16. Playing X to defend against their defection tendency.",other
B4-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p2,406,0,117,16,A09,llm-script,B4-permitted-off-behind/0/117,1,True,ok,True,completed games only,A09 ex22 with A21: trailing 37-42. Long mutual X streak 16-21. They mirror-opposite me. Playing X to maintain mutual 1s and avoid their 5-point exploit against my Q.,other
B4-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p2,406,0,117,23,A09,llm-script,B4-permitted-off-behind/0/117,1,True,ok,True,completed games only,A09 ex29 with A21: trailing 44-49. Long mutual X streak 16-28. Playing X to maintain mutual 1s and avoid their 5-point exploit.,other
B4-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p2,406,0,117,24,A09,llm-script,B4-permitted-off-behind/0/117,1,True,ok,True,completed games only,A09 ex30 with A21: trailing 45-50. Long mutual X streak 16-29. Playing X to maintain mutual 1s and avoid their 5-point exploit.,other
B4-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p2,406,0,122,3,A10,llm-script,B4-permitted-off-behind/0/122,1,True,ok,True,completed games only,"A10 ex9 with A11: trail 20-25. They defected 1-2, mutual Q 3-7, I defected 8. Playing X to defend against likely retaliation.",other
B4-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p2,406,0,122,4,A10,llm-script,B4-permitted-off-behind/0/122,1,True,ok,True,completed games only,"A10 ex10 with A11: trail 21-26. They defected 1-2, mutual Q 3-7, I defected 8, mutual X 9. Playing X to defend against retaliation.",other
B4-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p2,406,0,122,5,A10,llm-script,B4-permitted-off-behind/0/122,1,True,ok,True,completed games only,,other
B4-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p2,406,0,122,6,A10,llm-script,B4-permitted-off-behind/0/122,1,True,ok,True,completed games only,"A10 ex12 with A11: trail 23-28. They defected 1-2, mutual Q 3-7, I defected 8, mutual X 9-11. Playing X to defend against retaliation.",other
B4-permitted-off-behind,prereg,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,lose,behind,p2,406,0,122,7,A10,llm-script,B4-permitted-off-behind/0/122,1,True,ok,True,completed games only,"A10 ex13 with A11: trail 24-29. They defected 1-2, mutual Q 3-7, I defected 8, mutual X 9-12. Playing X to defend against retaliation.",other
